idx,name,company_code,industry,size,year,established_date,ceo,debt_ratio,assets,sales_growth,current_ratio,quick_ratio,inventory_turnover,receivables_turnover,asset_turnover,fixed_asset_turnover,operating_cf,operating_cf_to_assets,operating_cf_to_debt,industry_avg_roe,industry_avg_roa,industry_avg_debt_ratio,roa,roic,division,employee_growth_rate,roe,operating_cf_to_sales,profit_growth,optl,ffoeq,oeneg,cfoint,accounts_payable_turnover,interest_coverage_ratio,noncurrent_asset_turnover,industry_avg_pd,pd,score,grade
4666,(주)현대홈쇼핑,057050,도매 및 소매업,대기업,2023,2001-05-29,정교선 / 한광영,32.9400796,3432527149.0,-1.770513213,247.4050866,201.5203102,408.2145661,794.7256025,66.4394223,369.5210607,561364.0,0.016354248,0.066002725,4.391382882,3.793788559,991.4942489,3.968074485,1.644371658,상장,2.48,5.999239414,0.027191844,-45.81355863,7.048941115,0.02174135,0,3.441313565,6.095040216999999,5.507975666999999,129.895439,3.92,1.0,615,B
156,대원산업(주),005710,제조업,중견기업,2021,1968-09-10,허재건 / 허재명 / 김재덕,48.23827818,551162394.0,18.67243208,257.2601641,229.8518643,2241.411317,606.6367561,143.881631,651.9661552,48022458.0,8.712941689,26.77523997,-82.76486438,2.859484577,296.1260635,5.940963019,4.922823971,상장,-1.88,9.300854918,6.296900699,7.357140856,16.79370948,12.91591474,0,24799.35242,6.892846555999999,159.5112991,478.9592025,4.5,0.18,826,A
156,대원산업(주),005710,제조업,중견기업,2022,1968-09-10,허재건 / 허재명 / 김재덕,33.91545633,559314458.0,-3.356226553,313.1695644,269.2982485,1392.141275,556.1814446,132.7430845,613.6674128,-3067072.0,-0.548362724,-2.165214696,6.700285441,3.030629599,292.8512353,6.73286225,5.298833316,상장,1.54,9.540029359,-0.416133378,4.234681685,22.16393607,-0.734342445,0,-1089.666002,7.383853319,114.7208076,456.6244552,4.39,2.24,514,B
156,대원산업(주),005710,제조업,중견기업,2023,1968-09-10,허재건 / 허재명 / 김재덕,26.6816564,564690779.0,5.644462499,382.6123068,338.5983773,1397.905393,600.7203698,138.5478587,642.0166647,77725327.0,13.76422812,65.35108583,13.13683595,2.817590129,148.4047922,6.329139474,7.055833982,상장,6.62,8.278739149,9.982157102,50.68034201,39.77560016,17.43675217,0,7621.968337,10.638231350000002,47.42678136000001,476.5025561,3.7,0.14,858,A
157,(주)넥센,005720,제조업,중견기업,2021,1968-09-10,강병중 / 강호찬 / 문성희,116.0004999,4572292481.0,22.11515642,142.7257549,94.13630073,418.5582651,543.4660015,54.56233452,97.11061262,236049353.0,5.162603967,9.61310545,-82.76486438,2.859484577,296.1260635,0.643476749,0.621437264,상장,2.34,1.415156377,9.819509634,-46.12854285,1.367505893,11.15125037,0,1184.054507,15.57283846,3.305475865,82.57925619,4.5,0.73,653,B
157,(주)넥센,005720,제조업,중견기업,2022,1968-09-10,강병중 / 강호찬 / 문성희,121.796765,4726896214.0,24.96249471,104.4180358,59.08100496,410.2892071,640.5696636,64.6067115,118.2354852,-29062663.0,-0.614836072,-1.119641,6.700285441,3.030629599,292.8512353,0.037591136,0.0,상장,0.46,0.083658289,-0.967481581,-167.1340663,-0.868469669,-1.363686517,0,-99.06893956,15.4313677,0.3493230471999999,99.86617882,4.39,4.85,416,B
157,(주)넥센,005720,제조업,중견기업,2023,1968-09-10,강병중 / 강호찬 / 문성희,126.7854018,5060957368.0,1.068987431,120.3047529,72.49550106,326.1134075,634.1122077,62.03733696,110.9359806,307539969.0,6.076715266,10.86962926,13.13683595,2.817590129,148.4047922,1.984783307,3.338393763,상장,-7.61,4.604807448,10.12956863,-1080.518434,7.812323093,13.78110313,0,493.7118658,15.51480041,4.105725548,94.81399911,3.7,0.49,703,A
158,(주)크라운해태홀딩스,005740,"전문, 과학 및 기술 서비스업",중견기업,2021,1968-09-18,윤석빈,128.0005793,1115739132.0,0.536751638,62.13825241,46.79795324,1022.811262,716.1231421,84.03187002,146.6606468,96825551.0,8.678153183,15.45792967,50.35456276,1.841053376,194522.7753,1.002430557,2.93171936,상장,3.57,2.290738431,10.43178766,-27.63225615,6.275257916,19.78623953,0,1317.710127,9.03707891,7.770949055999999,107.6265787,5.47,0.26,783,A
158,(주)크라운해태홀딩스,005740,"전문, 과학 및 기술 서비스업",중견기업,2022,1968-09-18,윤석빈,122.753429,1153770087.0,5.483164515,67.04664025,49.69868779,1025.074055,785.1102125,86.2804563,147.5035034,43294920.0,3.75247378,6.809393496,30.80375837,0.666259054,3418.884533,2.058646282,2.906042315,상장,0.0,4.71590545,4.422038839,-2.205005059,6.045863655,8.358764012,0,403.9885157,7.492155005,5.326424723,112.7199797,4.53,0.45,714,A
158,(주)크라운해태홀딩스,005740,"전문, 과학 및 기술 서비스업",중견기업,2023,1968-09-18,윤석빈,112.4807852,1155786932.0,5.767670961,62.26425576,43.07471976,988.5204012,805.148982,89.6744325,145.6986242,79919808.0,6.914752692,13.06224951,-5.114285043,-0.507906626,1625.959472,3.574440397,7.009174047,상장,5.75,7.780889058,7.717685945,84.79055111,11.60994501,14.69252081,0,554.9679507,7.498800296,6.16339054,114.573685,5.71,0.35,744,A
159,대림바스(주),005750,제조업,중견기업,2021,1968-09-20,강태식,107.5007263,326583009.0,12.04730466,103.4606715,53.65321103,461.6258586,521.5774439,79.75383445,154.4734143,-2745075.0,-0.840544341,-1.62244077,-82.76486438,2.859484577,296.1260635,0.280232276,0.656761282,상장,-1.3,0.580652584,-1.054340565,39.97806577,1.428015026,-1.744135612,0,-121.9462083,7.395374902999999,3.115903039,125.6482878,4.5,8.78,338,C
159,대림바스(주),005750,제조업,중견기업,2022,1968-09-20,강태식,113.7169459,337590813.0,-2.638071996,137.6258424,73.57243835,389.7774346,507.1568498,76.3327143,151.2507042,7285293.0,2.158024662,4.055740659,6.700285441,3.030629599,292.8512353,-0.254682878,0.323243076,상장,-4.87,-0.545289131,2.873985408,-39.7798038,0.809997094,4.612064413,0,229.7122139,6.849046082999999,1.966988671,117.9460021,4.39,2.56,497,B
159,대림바스(주),005750,제조업,중견기업,2023,1968-09-20,강태식,116.4177639,347656028.0,5.045537069,102.3312779,65.79483526,408.2155502,518.9616306,77.7182519,159.7275137,18415649.0,5.297088938,9.84715824,13.13683595,2.817590129,148.4047922,-1.595726107,2.006525014,상장,6.5,-3.482478917,6.915872193,178.9756088,2.170453216,11.46384143,0,334.5473197,7.080910726,1.940890851,123.6333531,3.7,2.89,482,B
160,(주)신영와코루,005800,제조업,중견기업,2021,1968-10-21,이의평 / 이성원,20.36130204,388668604.0,6.422816963,315.3072354,210.3570633,133.6518903,1728.279068,49.7084677,150.2255741,16652335.0,4.284455917,25.32660696,-82.76486438,2.859484577,296.1260635,1.670268433,0.805732861,상장,-3.21,2.028431095,8.791556128,615.9835326,5.612877338,5.15682694,0,3012.56325,18.47103216,12.23677779,91.61978952,4.5,0.41,725,A
160,(주)신영와코루,005800,제조업,중견기업,2022,1968-10-21,이의평 / 이성원,17.39181309,425804459.0,6.351796861,331.6765526,214.1021094,131.3371026,1808.440856,49.46607915,136.3697213,6057038.0,1.422492854,9.601587503,6.700285441,3.030629599,292.8512353,5.519537784,1.66246836,상장,1.79,6.855630551,3.006810654,79.21390863,10.48426857,1.669890152,0,823.9007245,18.74353131,13.21893151,86.71817841,4.39,0.37,738,A
160,(주)신영와코루,005800,제조업,중견기업,2023,1968-10-21,이의평 / 이성원,9.856093533,401719803.0,0.66084091,596.1871446,363.5586032,134.0691272,1736.158415,49.0076674,136.762481,775037.0,0.192929747,2.15039643,13.13683595,2.817590129,148.4047922,1.246775231,0.457648625,상장,-2.01,1.375219699,0.382214945,-67.38223907,5.985571612,0.211945083,0,243.6855443,18.68719739,15.41603154,84.10509058,3.7,0.37,738,A
161,(주)원림,005820,제조업,중소기업,2021,1968-10-28,신성엽,25.72701686,170283437.0,16.55221775,342.9808398,286.5613876,458.8475047,507.2131334,45.8467013,199.3772009,-2213328.0,-1.299790537,-6.352030149,-82.76486438,2.859484577,296.1260635,1.599848493,1.838700398,상장,0.0,2.026747234,-2.777661972,-41.14087601,9.162755734,-1.634187867,0,-301.7406478,13.66111341,5.528251445,101.1154789,4.5,2.37,507,B
161,(주)원림,005820,제조업,중소기업,2022,1968-10-28,신성엽,18.06621417,169931826.0,2.81620589,413.1607554,335.0982021,445.8342443,518.6720372,48.16196092,213.346363,8857365.0,5.212304963,34.06342404,6.700285441,3.030629599,292.8512353,5.42524624,2.203977315,상장,6.1,6.600047888,10.81126675,6.522016256,13.07923894,6.15397114,0,3358.866671,13.42677855,15.25316931,96.04553919,4.39,0.22,803,A
161,(주)원림,005820,제조업,중소기업,2023,1968-10-28,신성엽,15.17425264,174969479.0,3.045006888,628.4646562,539.8725751,461.4619041,500.8228156,48.95421257,228.2834012,8483223.0,4.848401589,36.79990328,13.13683595,2.817590129,148.4047922,5.766181655,2.721277563,상장,3.45,6.82046943,10.04860957,48.97075454,21.97786624,5.584110295,0,3747.221793,12.58743199,24.46285343,100.8924965,3.7,0.19,819,A
4839,(주)케이엔엔,058400,정보통신업,중견기업,2021,1994-09-07,이오상,7.654143716,221936075.0,13.33717194,528.3621848,527.2677463,,463.3753958,29.82326426,58.74246641,21517520.0,9.695368362,136.3635989,4.030201343,0.139237987,311.5527104,4.142463545,3.670023471,상장,0.78,4.528169395,33.11509989,59.18398091,62.61171206,10.43746584,0,284247.2919,,1423.336988,41.91273967,4.39,0.21,808,A
4839,(주)케이엔엔,058400,정보통신업,중견기업,2022,1994-09-07,이오상,7.459284868,222951032.0,1.511298344,448.7796525,446.7241565,,638.4372222,29.65245833,60.37546575,2675240.0,1.199922681,17.28621918,22.83411398,-6.275951607,111.6887758,3.310702325,2.500400392,상장,0.77,3.568996075,4.055853138,-31.80142729,43.53734002,1.289428332,0,12013.29202,,342.6189771,41.14805282,4.14,0.16,843,A
4839,(주)케이엔엔,058400,정보통신업,중견기업,2023,1994-09-07,이오상,6.778793025,230075315.0,0.178620425,453.8533511,450.5943022,,620.1201044,29.17172497,61.48537381,11556352.0,5.022856103,79.11947012,12.83769706,-8.323399647,199.244902,3.672159701,2.219126282,상장,3.82,3.995201738,17.48900841,-9.591028423,41.70602152,5.363345122,0,49921.60352,23.76346433,302.8443129,38.728068,5.98,0.17,834,A
4852,리노공업(주),058470,제조업,중견기업,2021,1996-12-20,이채윤,11.65129894,466371034.0,39.15424257,729.9861758,704.3662139,1243.882432,865.3421041,67.68096661,,130580738.0,27.99932425,268.3100775,-82.76486438,2.859484577,296.1260635,22.25820375,,상장,12.9,27.49661321,46.60820719,50.36173043,240.619547,31.26160922,0,1982099.848,32.15384904,17858.53112,238.9778601,4.5,0.17,831,A
4852,리노공업(주),058470,제조업,중견기업,2022,1996-12-20,이채윤,7.766792797,531488129.0,15.08243126,1036.26162,998.918214,1358.221279,860.4213426,64.62290771,,108593008.0,20.43187836,283.4990008,6.700285441,3.030629599,292.8512353,21.5176567,,상장,7.9,25.1104297,33.68031262,16.67775493,356.7062939,22.01877997,0,1504475.035,35.83592994,19014.76919,226.173261,4.39,0.15,849,A
4852,리노공업(주),058470,제조업,중견기업,2023,1996-12-20,이채윤,4.630490353,582869465.0,-20.73357324,1611.247582,1543.238051,929.9853831,736.6198316,45.86912431,,110391022.0,18.93923573,427.9506857,13.13683595,2.817590129,148.4047922,19.03050711,,상장,-0.47,21.12300751,43.19353253,-16.28892596,443.4084749,19.81621522,0,1211224.731,35.05293682,12619.67171,140.0554099,3.7,0.15,851,A
162,에스엘(주),005850,제조업,중견기업,2021,1968-11-07,이성엽 / 정문호,69.08374145,2567493134.0,19.80526804,178.2177482,126.2789444,895.8137957,481.4139085,122.3345656,445.8389509,191550226.0,7.460593505,18.25994129,-82.76486438,2.859484577,296.1260635,3.747334072,3.526062354,상장,-0.82,6.536971663,6.382577482,18.65176292,10.53755355,12.61465063,0,3088.092279,8.161946123,18.59643865,321.882759,4.5,0.25,789,A
162,에스엘(주),005850,제조업,중견기업,2022,1968-11-07,이성엽 / 정문호,71.84180646,2931636940.0,39.09830532,162.3278161,112.4192768,969.4304339,569.3689118,151.8253934,533.1170237,171906728.0,5.863847793,14.0260142,6.700285441,3.030629599,292.8512353,5.65938448,7.142296502,상장,6.21,10.29080219,4.117982174,79.04266097,16.14808439,10.07654198,0,1172.819062,8.922533153,14.03918932,392.9995176,4.39,0.3,765,A
162,에스엘(주),005850,제조업,중견기업,2023,1968-11-07,이성엽 / 정문호,61.05237261,3235734467.0,15.91334829,185.55071,132.7277844,1077.150831,551.5904176,156.9176356,607.2194562,432365891.0,13.36221793,35.2487022,13.13683595,2.817590129,148.4047922,10.79402922,13.4600876,상장,1.51,18.80237085,8.935308725,95.12667205,31.48385866,21.520169,0,1775.45823,8.411484335,16.26903172,416.5805641,3.7,0.38,735,A
4881,(주)에스피지,058610,제조업,중견기업,2021,1991-03-21,이준호 / 여영길,89.07692813,365091021.0,17.3326003,169.0669795,103.5649012,410.3017259,369.5054648,127.4204693,419.6686412,-15628774.0,-4.280788379,-9.086509085,-82.76486438,2.859484577,296.1260635,6.277389659,7.4215839,상장,8.49,13.56586912,-3.753901019,30.17627065,13.68399335,-8.093983167,0,-740.6773725,6.802512341,11.67348304,403.1507823,4.5,5.91,390,B
4881,(주)에스피지,058610,제조업,중견기업,2022,1991-03-21,이준호 / 여영길,65.97462292,354343810.0,5.798757501,186.5623821,109.5001529,385.6315596,358.3696583,122.4506788,431.6715435,22297352.0,6.292575564,15.83044829,6.700285441,3.030629599,292.8512353,5.554664832,7.926047238,상장,5.56,9.681940207,5.062098932,8.25313994,18.08927354,10.44407856,0,669.9162565,8.236881744,8.279275287,401.1309648,4.39,0.26,782,A
4881,(주)에스피지,058610,제조업,중견기업,2023,1991-03-21,이준호 / 여영길,58.5124712,346986705.0,-10.60004218,201.6306896,129.950873,369.0872156,336.7282345,112.2967624,392.0565382,34926409.0,10.06563321,27.26817653,13.13683595,2.817590129,148.4047922,3.168777893,4.944877218,상장,2.87,5.085742549,8.869394254,-37.32124005,12.46819999,15.95528394,0,959.1588907,8.727775746999999,4.90289392,363.8973077,3.7,0.2,812,A
4887,(주)엠게임,058630,정보통신업,중소기업,2021,1999-12-28,권이형,15.90041028,85438447.0,31.40124994,689.350978,658.7263706,0.0,759.6809986,78.20211109,349.2639354,16756489.0,19.61235204,142.9572937,4.030201343,0.139237987,311.5527104,25.16032624,21.18899193,상장,5.66,35.78672912,30.08071813,73.52107853,156.8323547,22.73079621,0,79716.88392,,929.3928164,188.410204,4.39,0.19,823,A
4887,(주)엠게임,058630,정보통신업,중소기업,2022,1999-12-28,권이형,25.02378288,116428110.0,32.22177588,500.8561618,497.5482015,0.0,801.4801009,72.97320675,457.5127205,37053162.0,31.82492785,159.0036536,22.83411398,-6.275951607,111.6887758,19.39081894,25.44295573,상장,59.82,27.06318387,50.30688928,64.01028025,129.3794409,39.78872903,0,663797.2411,,5627.095665,250.6815874,4.14,0.2,816,A
4887,(주)엠게임,058630,정보통신업,중견기업,2023,1999-12-28,권이형,30.11930384,148212570.0,10.83322551,404.1561587,394.0265254,0.0,876.9011534,61.69375094,371.3071344,29962644.0,20.21599383,87.33571855,12.83769706,-8.323399647,199.244902,14.68752482,16.1490936,상장,20.67,21.02957831,36.7039116,-29.30473575,62.12773593,26.30491043,0,187818.2411,,1425.670783,231.0488848,5.98,0.15,846,A
4889,(주)세아홀딩스,058650,제조업,대기업,2021,2001-07-01,이태성 / 김수호,93.43951067,5537774299.0,41.06229215,162.5707774,74.51327262,430.938273,814.5366722,113.0695225,280.2677955,-58266567.0,-1.052165795,-2.178205292,-82.76486438,2.859484577,296.1260635,2.412786235,5.284570568,상장,-27.59,4.780648957,-0.970216498,2257.100013,11.52174302,-2.035304366,0,-194.2215663,10.00444158,10.66836272,217.3472959,4.5,6.17,384,B
4889,(주)세아홀딩스,058650,제조업,대기업,2022,2001-07-01,이태성 / 김수호,97.03034357,5919958905.0,12.32664352,159.3435528,71.98735457,408.7280648,797.3280709,117.751066,313.5887728,49792018.0,0.841087224,1.707916292,6.700285441,3.030629599,292.8512353,2.636388149,3.286226014,상장,9.52,5.320021132,0.738118636,-36.364844,6.727330634,1.657197046,0,101.7941062,10.36202932,4.244476636,234.0694368,4.39,0.57,684,B
4889,(주)세아홀딩스,058650,제조업,대기업,2023,2001-07-01,이태성 / 김수호,86.28956789,5789382239.0,-4.841498705,165.28573,71.22731843,386.0309947,754.6224514,109.6424389,304.03117,214319432.0,3.701939571,7.992075286,13.13683595,2.817590129,148.4047922,2.277210461,3.433713533,상장,36.96,4.313789238,3.338723076,2.368762425,7.486888909,6.89632723,0,299.8306216,11.46950398,2.968770932,209.8489614,3.7,0.51,700,B
4904,다스코(주),058730,제조업,중견기업,2021,1996-01-26,한상원 / 한남철,138.1563036,298527300.0,61.97549183,129.5564327,94.34183007,1041.685721,458.2161264,132.6835413,369.399426,-13031529.0,-4.365272121,-7.524934044,-82.76486438,2.859484577,296.1260635,-0.200855332,1.028912756,상장,6.93,-0.489844091,-3.584027212,-159.9128152,2.490479982,-10.39617073,0,-392.0736699,24.34680707,1.868584684,267.5288476,4.5,8.86,336,C
4904,다스코(주),058730,제조업,중견기업,2022,1996-01-26,한상원 / 한남철,141.6585413,346117669.0,4.092761024,162.3587714,130.0128393,811.4998009,372.8316261,117.4232246,473.5752045,16241310.0,4.692424414,8.00491399,6.700285441,3.030629599,292.8512353,0.645716241,2.085245466,상장,-4.45,1.664291932,4.291177226,167.7691184,5.692091008,11.33964439,0,323.3909264,14.19217997,2.65960972,287.6036553,4.39,0.7,659,B
4904,다스코(주),058730,제조업,중견기업,2023,1996-01-26,한상원 / 한남철,107.6725043,320034641.0,-0.102598422,148.1408814,122.1767797,897.361268,349.5449533,113.5155229,497.2166854,17947962.0,5.608131027,10.81663905,13.13683595,2.817590129,148.4047922,4.493433259,8.112562552,상장,3.81,9.673074957,4.746968445,94.64157392,13.54718387,11.64654615,0,279.1950988,14.25919974,3.936086463,312.899552,3.7,0.41,726,A
4922,(주)케이티씨에스,058850,정보통신업,대기업,2021,2001-07-02,지정용,128.2583147,416750372.0,3.651111609,159.7505344,152.818515,0.0,652.8859854,240.9276621,1404.845975,6944697.0,1.666392514,2.965639676,4.030201343,0.139237987,311.5527104,4.567298623,9.399857714,상장,-0.34,10.80500992,0.719120269,17.73479132,8.983716775,3.803679468,0,658.844652,0.0,37.3857042,924.9607787,4.39,0.23,797,A
4922,(주)케이티씨에스,058850,정보통신업,대기업,2022,2001-07-02,지정용,117.221555,416146080.0,6.600844427,158.8345355,136.9298938,0.0,657.8047755,247.2016702,1432.241892,19708133.0,4.735868953,8.77596973,22.83411398,-6.275951607,111.6887758,4.350152716,9.667608631,상장,-8.19,9.676728094,1.914401683,15.63613511,10.83263651,10.28732818,0,1325.504627,0.0,28.35459363,861.9130402,4.14,0.19,819,A
4922,(주)케이티씨에스,058850,정보통신업,대기업,2023,2001-07-02,지정용,117.395177,434900095.0,0.572982929,162.299693,148.9771087,0.0,702.547922,243.3159728,1352.858665,55146062.0,12.68016784,23.48143598,12.83769706,-8.323399647,199.244902,3.633898034,7.402415896,상장,0.17,8.070850654,5.326240303,-23.03306131,7.97258024,27.56607332,0,3443.531849,0.0,24.37977844,810.5448606,5.98,0.16,842,A
4926,(주)케이티아이에스,058860,정보통신업,대기업,2021,2001-06-27,이선주,92.63397673,369360806.0,3.166640083,119.7183499,111.5031175,,910.2869944,141.0395485,465.8050308,49011157.0,13.26918184,27.593496,4.030201343,0.139237987,311.5527104,6.753332133,,상장,-4.74,13.89114707,10.47237403,60.0069178,8.110191803,25.56095266,0,2582.6038,,19.14074832,226.6614675,4.39,0.26,780,A
4926,(주)케이티아이에스,058860,정보통신업,대기업,2022,2001-06-27,이선주,101.116393,396208069.0,14.48256933,98.47927438,86.31347714,,938.1829635,139.9699814,473.4735981,13313278.0,3.360173364,6.683248152,22.83411398,-6.275951607,111.6887758,4.01723873,,상장,2.6,8.188687266,2.484825087,35.67750733,9.811373188,6.757859469,0,441.6228746,,14.96678328,198.7961332,4.14,0.39,733,A
4926,(주)케이티아이에스,058860,정보통신업,대기업,2023,2001-06-27,이선주,119.31931,447609122.0,10.67154657,95.73604871,83.78855256,,901.8460104,140.5422116,505.073124,50594807.0,11.30334582,20.77653656,12.83769706,-8.323399647,199.244902,3.110255202,,상장,1.18,6.941897902,8.532588214,5.016603291,8.428540634,24.79042007,0,876.2457606,,9.770194645,188.12675,5.98,0.37,737,A
4947,(주)엠로,058970,정보통신업,중소기업,2021,2000-03-15,송재민,33.62641231,55760391.0,,273.5433061,273.3166761,,,,614.3661916,4671694.0,8.378158611,33.29356895,4.030201343,0.139237987,311.5527104,9.620944014,12.93929449,상장,,,9.936661756,,47.97492072,11.19543277,0,1562.486496,,25.501008390000003,,4.39,0.14,855,A
4947,(주)엠로,058970,정보통신업,중소기업,2022,2000-03-15,송재민,44.55410486,73671430.0,24.69083568,157.6424448,156.3311005,,685.9130136,90.5852217,149.9717686,5540545.0,7.520615522,24.40035207,22.83411398,-6.275951607,111.6887758,8.937191799,8.421406907,상장,10.74,14.20634675,9.451137233,-3.659654875,28.56144038,10.87135845,0,39504.77718,14.04753062,547.448984,149.3579947,4.14,0.16,841,A
4947,(주)엠로,058970,정보통신업,중소기업,2023,2000-03-15,송재민,217.4523306,91604581.0,7.762514783,46.13809349,45.99662322,,820.9943213,76.44627144,145.4269777,6663882.0,7.274616539,10.62000103,12.83769706,-8.323399647,199.244902,-28.87873588,14.79137783,상장,21.64,-66.28410962,10.54851108,-28.10269411,7.430984867,23.09343974,0,582.0746823,12.63651221,5.170602262,105.4762842,5.98,0.92,625,B
22,CS홀딩스(주),000590,"전문, 과학 및 기술 서비스업",중견기업,2021,1949-01-12,장원영,13.29970453,353716996.0,20.80027068,647.7675203,493.0286187,309.3818033,770.066055,46.9465497,154.1838982,8113505.0,2.293784322,19.54066614,50.35456276,1.841053376,194522.7753,5.955558042,5.106604603,상장,-11.11,6.932315693,5.102257163,23.56058353,47.31976935,2.59885086,0,14748.8775,14.04057182,381.0753304,106.5454923,5.47,0.17,835,A
22,CS홀딩스(주),000590,"전문, 과학 및 기술 서비스업",중견기업,2022,1949-01-12,장원영,10.19689787,364121571.0,10.21802664,928.0281157,722.2210851,306.7322263,722.6857918,48.8317179,172.6234897,17143930.0,4.708298372,50.88212918,30.80375837,0.666259054,3418.884533,5.159951922,3.850990268,상장,-37.5,5.847430993,9.781638074,-20.43830368,46.39494755,5.188398749,0,14438.33113,15.81475659,140.2214016,111.113731,4.53,0.15,850,A
22,CS홀딩스(주),000590,"전문, 과학 및 기술 서비스업",중견기업,2023,1949-01-12,장원영,10.57087891,383909711.0,-1.883539013,941.013134,771.6468133,300.4928079,719.6153849,45.97808785,173.1833982,28244135.0,7.356973317,76.95358286,-5.114285043,-0.507906626,1625.959472,5.768428713,4.463327144,상장,20.0,6.536131298,16.42432796,22.36862164,52.11784272,8.134670058,0,22666.026,18.68562733,160.2021026,115.3194626,5.71,0.19,821,A
4970,(주)미코,059090,제조업,중소기업,2021,1999-07-16,이석윤,90.14296801,721538023.0,30.11459971,153.2115827,135.7286347,662.819307,899.6845719,58.9243806,112.4790395,79762641.0,11.05453052,23.31786151,-82.76486438,2.859484577,296.1260635,3.022932722,4.731321684,상장,-15.48,7.104825156,21.82344042,60.80099946,20.36678565,21.01941244,0,1245.81552,16.17817088,11.83436872,102.5662156,4.5,0.25,787,A
4970,(주)미코,059090,제조업,중소기업,2022,1999-07-16,이석윤,94.30056027,731153086.0,13.50009469,159.826423,135.5032949,578.3849735,857.0612198,57.11224725,125.5207094,80429298.0,11.00033626,22.66552279,6.700285441,3.030629599,292.8512353,-4.270780989,11.25688766,상장,8.4,-8.263331695,19.38838996,-7.74364779,18.1126102,21.37371497,0,808.0361266,18.05503549,7.175636819999999,96.15935532,4.39,0.64,670,B
4970,(주)미코,059090,제조업,중견기업,2023,1999-07-16,이석윤,127.7879591,833895121.0,-6.627094384,136.6150209,115.0847587,449.2670884,797.2291856,49.49891528,109.4560157,41646262.0,4.994184634,8.902365542,13.13683595,2.817590129,148.4047922,-0.244241985,0.0,상장,21.83,-0.548697728,10.75183575,-67.15384211,4.512773645,11.37615124,0,257.5598403,22.64534415,1.764157106,86.89824025,3.7,0.96,620,B
4973,(주)아진엑스텍,059120,제조업,중소기업,2021,1997-12-29,김창호,15.10353772,51310527.0,83.88507291,536.1818025,415.5366925,342.5366877,531.2488126,83.58585331,,3138470.0,6.116620085,46.61454976,-82.76486438,2.859484577,296.1260635,8.364236836,,상장,8.54,9.781515446,7.535378683,683.8962436,76.62872512,7.040446106,0,12072.89583,8.108778763,221.9955378,262.5560838,4.5,0.15,846,A
4973,(주)아진엑스텍,059120,제조업,중소기업,2022,1997-12-29,김창호,15.51316489,50408075.0,-14.30566842,517.4429161,288.4374467,184.2540352,414.0061291,70.1769692,,-1903702.0,-3.776581431,-28.12094609,6.700285441,3.030629599,292.8512353,3.233571209,,상장,1.12,3.695427646,-5.333766153,-60.08274817,30.42143412,-4.362448735,0,-6333.218005,4.583988069,85.0518314,208.2683152,4.39,1.3,583,B
4973,(주)아진엑스텍,059120,제조업,중소기업,2023,1997-12-29,김창호,11.43936094,47733264.0,-30.28005871,670.3015502,328.5818924,97.96290936,371.5521877,50.71074891,,-752272.0,-1.575991116,-15.35290652,13.13683595,2.817590129,148.4047922,1.035403739,,상장,2.22,1.143105891,-3.02310262,-144.317576,-18.62689334,-1.756274391,0,-1273.957663,4.277366502,-4.872718036,137.5105212,3.7,4.19,435,B
4998,해성에어로보틱스(주),059270,제조업,중소기업,2021,1997-03-03,이건복 / 이정훈,22.10431208,49970092.0,,306.6259534,276.4928197,,,,57.35380195,404285.0,0.809053944,4.469217358,-82.76486438,2.859484577,296.1260635,-2.291922937,,상장,,,2.654889282,,-11.93847087,0.987889752,0,177.0066681,,-3.978835469,,4.5,6.18,384,B
4998,해성에어로보틱스(주),059270,제조업,중소기업,2022,1997-03-03,이건복 / 이정훈,9.072886983,44359665.0,-8.628940142,816.7369213,,457.0774329,564.7396803,29.50062089,,-293282.0,-0.66114566,-7.948193999,6.700285441,3.030629599,292.8512353,-2.31499494,,상장,-24.05,-2.517160424,-2.107829764,17.59382121,-34.41695213,-0.721130659,0,-459.4016291,7.582952599,-19.20145677,54.11971418,4.39,8.72,338,C
4998,해성에어로보틱스(주),059270,제조업,중소기업,2023,1997-03-03,이건복 / 이정훈,9.435135957,43653934.0,-1.659559641,863.0936984,740.8231085,435.8102472,684.0442181,31.09297235,,1005282.0,2.302844,26.70995388,13.13683595,2.817590129,148.4047922,-1.7828565,,상장,1.67,-1.932192611,7.346929648,17.74042921,-39.72832039,2.520120463,0,309317.5385,8.624258068,-4479.578462,55.92227278,3.7,17.07,244,C
163,삼성전자(주),005930,제조업,대기업,2021,1969-01-13,전영현,39.92169713,426621000000.0,18.07286658,247.583163,200.6179445,453.2667759,773.3707866,69.47938381,186.4920454,65105448000.0,15.2607171,53.4873412,-82.76486438,2.859484577,296.1260635,9.354306333,11.96577075,상장,3.65,13.74110047,23.28481064,43.45178052,42.41976299,21.35305436,0,15086.77017,14.35039933,124.4540645,143.9488045,4.5,0.46,710,A
163,삼성전자(주),005930,제조업,대기업,2022,1969-01-13,전영현,26.40592179,448425000000.0,8.092336427,278.8576089,212.2445965,406.192497,784.4248492,69.07784864,179.8510293,62181346000.0,13.86662527,66.3799417,6.700285441,3.030629599,292.8512353,12.41102485,11.88831723,상장,6.98,16.87383195,20.57408801,-15.99188331,46.30549764,17.52823549,0,8149.42642,15.77238594,59.78353374,137.8755279,4.39,0.47,709,A
